"item","type","word1","word2","word3","word4"
12,"leg","walk","stroll","jump","step"
2,"arm","rub","dunk","chop","switch"
11,"leg","pace","skip","dance","strut"
7,"arm","knock","dig","nip","scrub"
8,"arm","wipe","clap","click","grab"
5,"arm","scratch","clean","stab","hack"
18,"leg","stray","leap","slip","skate"
9,"arm","throw","whip","scrape","toss"
6,"arm","bash","stir","carve","wash"
17,"leg","jog","run","flee","kick"
1,"arm","pull","braid","pat","peel"
10,"leg","mount","limp","hop","stride"
4,"arm","seize","grasp","catch","grip"
15,"leg","trot","slide","crawl","sprint"
14,"leg","climb","kneel","stamp","wander"
3,"arm","bind","lift","fold","brush"
16,"leg","glide","creep","stumble","stomp"
13,"leg","wade","hike","tiptoe","tread"
