"item","type","word1","word2","word3","word4"
11,"leg","pace","dance","skip","strut"
13,"leg","tread","tiptoe","wade","hike"
6,"arm","bash","wash","carve","stir"
2,"arm","rub","switch","chop","dunk"
7,"arm","nip","dig","knock","scrub"
12,"leg","stroll","step","walk","jump"
16,"leg","glide","stumble","stomp","creep"
1,"arm","peel","pat","pull","braid"
8,"arm","grab","wipe","clap","click"
17,"leg","jog","run","flee","kick"
18,"leg","stray","slip","leap","skate"
9,"arm","toss","whip","scrape","throw"
4,"arm","grasp","seize","catch","grip"
15,"leg","slide","crawl","trot","sprint"
10,"leg","stride","hop","mount","limp"
5,"arm","stab","clean","hack","scratch"
3,"arm","bind","fold","lift","brush"
14,"leg","wander","climb","stamp","kneel"
