"item","type","word1","word2","word3","word4"
6,"arm","stir","bash","carve","wash"
17,"leg","kick","run","flee","jog"
5,"arm","hack","scratch","clean","stab"
7,"arm","dig","nip","knock","scrub"
15,"leg","trot","sprint","slide","crawl"
2,"arm","dunk","switch","chop","rub"
10,"leg","stride","hop","limp","mount"
9,"arm","throw","scrape","whip","toss"
13,"leg","wade","tread","hike","tiptoe"
3,"arm","lift","brush","fold","bind"
11,"leg","skip","strut","dance","pace"
12,"leg","step","jump","walk","stroll"
16,"leg","stumble","stomp","glide","creep"
8,"arm","click","wipe","clap","grab"
1,"arm","pat","pull","braid","peel"
14,"leg","climb","stamp","wander","kneel"
4,"arm","grasp","seize","grip","catch"
18,"leg","skate","leap","slip","stray"
