"item","type","word1","word2","word3","word4"
11,"leg","strut","skip","dance","pace"
18,"leg","leap","slip","skate","stray"
17,"leg","run","jog","kick","flee"
2,"arm","chop","dunk","rub","switch"
4,"arm","grasp","grip","seize","catch"
13,"leg","tiptoe","hike","tread","wade"
16,"leg","stumble","creep","stomp","glide"
8,"arm","wipe","grab","clap","click"
12,"leg","step","jump","stroll","walk"
3,"arm","fold","bind","brush","lift"
7,"arm","knock","nip","scrub","dig"
15,"leg","sprint","crawl","trot","slide"
6,"arm","carve","wash","stir","bash"
10,"leg","mount","limp","stride","hop"
9,"arm","throw","scrape","toss","whip"
1,"arm","pull","peel","braid","pat"
5,"arm","stab","clean","scratch","hack"
14,"leg","kneel","wander","climb","stamp"
