"item","type","word1","word2","word3","word4"
18,"leg","stray","skate","slip","leap"
13,"leg","tread","wade","tiptoe","hike"
5,"arm","stab","hack","scratch","clean"
6,"arm","carve","wash","stir","bash"
1,"arm","pull","peel","braid","pat"
15,"leg","sprint","trot","slide","crawl"
11,"leg","pace","dance","skip","strut"
17,"leg","flee","run","jog","kick"
9,"arm","scrape","toss","whip","throw"
7,"arm","dig","scrub","knock","nip"
14,"leg","stamp","wander","climb","kneel"
12,"leg","step","stroll","walk","jump"
10,"leg","limp","mount","hop","stride"
4,"arm","catch","seize","grip","grasp"
3,"arm","fold","lift","bind","brush"
2,"arm","rub","switch","dunk","chop"
16,"leg","glide","stomp","stumble","creep"
8,"arm","clap","click","grab","wipe"
