"item","type","word1","word2","word3","word4"
6,"arm","bash","carve","wash","stir"
8,"arm","grab","wipe","click","clap"
1,"arm","braid","peel","pull","pat"
17,"leg","jog","kick","run","flee"
11,"leg","pace","strut","dance","skip"
13,"leg","tread","hike","tiptoe","wade"
5,"arm","stab","clean","hack","scratch"
9,"arm","whip","throw","toss","scrape"
2,"arm","dunk","chop","switch","rub"
14,"leg","kneel","stamp","climb","wander"
12,"leg","walk","stroll","jump","step"
10,"leg","hop","stride","limp","mount"
7,"arm","knock","nip","scrub","dig"
4,"arm","grasp","seize","catch","grip"
15,"leg","sprint","trot","crawl","slide"
16,"leg","glide","stumble","creep","stomp"
18,"leg","slip","skate","stray","leap"
3,"arm","fold","bind","brush","lift"
