"item","type","word1","word2","word3","word4"
18,"leg","stray","leap","skate","slip"
4,"arm","grasp","grip","seize","catch"
2,"arm","dunk","rub","switch","chop"
3,"arm","fold","bind","lift","brush"
15,"leg","sprint","trot","crawl","slide"
10,"leg","mount","limp","stride","hop"
16,"leg","creep","stomp","glide","stumble"
9,"arm","whip","toss","scrape","throw"
14,"leg","wander","stamp","kneel","climb"
13,"leg","wade","hike","tread","tiptoe"
1,"arm","pat","braid","peel","pull"
8,"arm","click","grab","clap","wipe"
6,"arm","wash","carve","bash","stir"
11,"leg","dance","pace","strut","skip"
5,"arm","clean","stab","scratch","hack"
7,"arm","dig","scrub","knock","nip"
17,"leg","flee","run","kick","jog"
12,"leg","stroll","walk","jump","step"
