"item","type","word1","word2","word3","word4"
14,"leg","stamp","kneel","climb","wander"
9,"arm","scrape","throw","whip","toss"
18,"leg","leap","stray","slip","skate"
7,"arm","dig","nip","scrub","knock"
13,"leg","wade","hike","tread","tiptoe"
16,"leg","stumble","creep","stomp","glide"
8,"arm","grab","wipe","click","clap"
17,"leg","jog","run","flee","kick"
15,"leg","sprint","slide","crawl","trot"
2,"arm","chop","rub","dunk","switch"
11,"leg","skip","strut","dance","pace"
5,"arm","clean","stab","scratch","hack"
10,"leg","hop","mount","limp","stride"
1,"arm","peel","braid","pat","pull"
12,"leg","jump","step","stroll","walk"
3,"arm","lift","bind","brush","fold"
4,"arm","seize","grip","catch","grasp"
6,"arm","stir","bash","carve","wash"
