"item","type","word1","word2","word3","word4"
17,"leg","kick","jog","flee","run"
12,"leg","stroll","walk","jump","step"
13,"leg","tread","wade","hike","tiptoe"
7,"arm","dig","knock","nip","scrub"
5,"arm","stab","hack","clean","scratch"
8,"arm","clap","grab","wipe","click"
18,"leg","leap","slip","skate","stray"
14,"leg","stamp","kneel","climb","wander"
16,"leg","stumble","creep","stomp","glide"
1,"arm","pat","braid","peel","pull"
10,"leg","hop","limp","mount","stride"
9,"arm","whip","toss","throw","scrape"
6,"arm","bash","wash","stir","carve"
4,"arm","catch","grip","seize","grasp"
11,"leg","pace","dance","strut","skip"
3,"arm","brush","fold","lift","bind"
15,"leg","sprint","trot","crawl","slide"
2,"arm","chop","switch","rub","dunk"
