"item","type","word1","word2","word3","word4"
17,"leg","run","jog","flee","kick"
4,"arm","grasp","catch","seize","grip"
10,"leg","hop","stride","limp","mount"
5,"arm","scratch","hack","clean","stab"
6,"arm","stir","bash","wash","carve"
13,"leg","tiptoe","tread","hike","wade"
8,"arm","wipe","clap","click","grab"
9,"arm","throw","toss","whip","scrape"
18,"leg","stray","slip","leap","skate"
15,"leg","sprint","crawl","slide","trot"
11,"leg","strut","dance","pace","skip"
1,"arm","pat","pull","braid","peel"
3,"arm","lift","bind","brush","fold"
14,"leg","kneel","stamp","wander","climb"
2,"arm","switch","dunk","chop","rub"
7,"arm","nip","scrub","knock","dig"
12,"leg","jump","walk","stroll","step"
16,"leg","stomp","glide","creep","stumble"
