"item","type","word1","word2","word3","word4"
7,"arm","knock","nip","dig","scrub"
16,"leg","glide","stumble","creep","stomp"
8,"arm","wipe","clap","click","grab"
12,"leg","stroll","walk","jump","step"
10,"leg","stride","limp","hop","mount"
18,"leg","leap","slip","stray","skate"
4,"arm","seize","catch","grasp","grip"
5,"arm","clean","hack","stab","scratch"
11,"leg","dance","skip","pace","strut"
9,"arm","scrape","toss","whip","throw"
6,"arm","bash","wash","carve","stir"
2,"arm","rub","switch","chop","dunk"
13,"leg","hike","tiptoe","wade","tread"
15,"leg","slide","crawl","trot","sprint"
1,"arm","peel","pull","braid","pat"
17,"leg","jog","kick","flee","run"
14,"leg","wander","climb","kneel","stamp"
3,"arm","brush","lift","bind","fold"
