"item","type","word1","word2","word3","word4"
16,"leg","stumble","glide","creep","stomp"
17,"leg","flee","jog","kick","run"
9,"arm","whip","toss","throw","scrape"
12,"leg","jump","stroll","step","walk"
6,"arm","stir","bash","carve","wash"
4,"arm","grasp","catch","grip","seize"
2,"arm","dunk","chop","rub","switch"
13,"leg","tread","hike","tiptoe","wade"
3,"arm","lift","fold","brush","bind"
15,"leg","crawl","sprint","trot","slide"
8,"arm","clap","click","grab","wipe"
10,"leg","mount","hop","stride","limp"
11,"leg","pace","dance","strut","skip"
1,"arm","pat","peel","pull","braid"
14,"leg","climb","wander","kneel","stamp"
5,"arm","scratch","clean","hack","stab"
18,"leg","slip","leap","stray","skate"
7,"arm","knock","nip","dig","scrub"
