"item","type","word1","word2","word3","word4"
6,"arm","carve","stir","wash","bash"
13,"leg","tread","hike","wade","tiptoe"
11,"leg","dance","pace","skip","strut"
7,"arm","nip","scrub","dig","knock"
4,"arm","seize","grip","grasp","catch"
18,"leg","stray","skate","slip","leap"
1,"arm","pull","braid","peel","pat"
15,"leg","slide","crawl","trot","sprint"
12,"leg","stroll","walk","step","jump"
5,"arm","scratch","clean","hack","stab"
10,"leg","stride","limp","mount","hop"
14,"leg","wander","stamp","climb","kneel"
8,"arm","click","grab","wipe","clap"
9,"arm","throw","whip","scrape","toss"
2,"arm","chop","switch","rub","dunk"
17,"leg","jog","kick","flee","run"
3,"arm","fold","brush","lift","bind"
16,"leg","creep","stomp","glide","stumble"
