"item","type","word1","word2","word3","word4"
5,"arm","scratch","stab","hack","clean"
14,"leg","climb","wander","kneel","stamp"
11,"leg","pace","skip","strut","dance"
10,"leg","stride","hop","limp","mount"
1,"arm","braid","pat","peel","pull"
13,"leg","tread","hike","wade","tiptoe"
7,"arm","scrub","knock","dig","nip"
12,"leg","walk","jump","step","stroll"
16,"leg","creep","stomp","glide","stumble"
4,"arm","grasp","grip","catch","seize"
3,"arm","lift","fold","brush","bind"
17,"leg","kick","flee","run","jog"
8,"arm","grab","clap","click","wipe"
18,"leg","leap","slip","stray","skate"
9,"arm","throw","toss","whip","scrape"
2,"arm","switch","chop","rub","dunk"
6,"arm","stir","wash","carve","bash"
15,"leg","crawl","sprint","trot","slide"
