"item","type","word1","word2","word3","word4"
15,"leg","sprint","trot","crawl","slide"
17,"leg","kick","run","flee","jog"
2,"arm","dunk","rub","chop","switch"
5,"arm","scratch","clean","stab","hack"
12,"leg","step","stroll","jump","walk"
11,"leg","skip","strut","dance","pace"
7,"arm","scrub","nip","dig","knock"
1,"arm","peel","braid","pull","pat"
14,"leg","climb","stamp","wander","kneel"
6,"arm","bash","stir","wash","carve"
3,"arm","brush","fold","lift","bind"
18,"leg","stray","skate","slip","leap"
16,"leg","stumble","stomp","creep","glide"
9,"arm","toss","throw","whip","scrape"
13,"leg","tread","hike","tiptoe","wade"
4,"arm","grasp","catch","grip","seize"
10,"leg","hop","limp","stride","mount"
8,"arm","clap","click","grab","wipe"
