"item","type","word1","word2","word3","word4"
6,"arm","stir","wash","carve","bash"
9,"arm","toss","whip","throw","scrape"
1,"arm","pull","pat","braid","peel"
13,"leg","hike","tiptoe","wade","tread"
4,"arm","seize","grip","grasp","catch"
5,"arm","scratch","stab","clean","hack"
14,"leg","kneel","wander","climb","stamp"
3,"arm","bind","brush","fold","lift"
17,"leg","flee","kick","jog","run"
16,"leg","glide","creep","stumble","stomp"
11,"leg","pace","strut","dance","skip"
8,"arm","wipe","click","clap","grab"
2,"arm","dunk","switch","rub","chop"
12,"leg","stroll","jump","step","walk"
10,"leg","stride","hop","mount","limp"
7,"arm","knock","nip","scrub","dig"
18,"leg","skate","leap","slip","stray"
15,"leg","sprint","trot","slide","crawl"
