"item","type","word1","word2","word3","word4"
17,"leg","run","kick","flee","jog"
11,"leg","strut","skip","dance","pace"
14,"leg","wander","kneel","stamp","climb"
5,"arm","clean","scratch","stab","hack"
8,"arm","grab","wipe","clap","click"
4,"arm","catch","grip","grasp","seize"
15,"leg","trot","crawl","sprint","slide"
10,"leg","mount","limp","hop","stride"
2,"arm","switch","chop","rub","dunk"
3,"arm","fold","brush","bind","lift"
13,"leg","wade","tiptoe","tread","hike"
6,"arm","carve","stir","wash","bash"
18,"leg","leap","stray","skate","slip"
12,"leg","jump","step","stroll","walk"
7,"arm","nip","scrub","knock","dig"
16,"leg","glide","stumble","creep","stomp"
1,"arm","pat","peel","braid","pull"
9,"arm","scrape","throw","toss","whip"
