"item","type","word1","word2","word3","word4"
3,"arm","brush","fold","bind","lift"
9,"arm","scrape","toss","whip","throw"
13,"leg","hike","tiptoe","tread","wade"
7,"arm","knock","scrub","nip","dig"
12,"leg","walk","jump","stroll","step"
18,"leg","slip","skate","stray","leap"
17,"leg","flee","jog","run","kick"
6,"arm","stir","wash","carve","bash"
4,"arm","seize","grip","grasp","catch"
1,"arm","pull","braid","pat","peel"
15,"leg","trot","sprint","slide","crawl"
14,"leg","kneel","climb","stamp","wander"
5,"arm","hack","stab","scratch","clean"
2,"arm","dunk","rub","chop","switch"
10,"leg","stride","mount","hop","limp"
16,"leg","creep","stumble","glide","stomp"
8,"arm","click","grab","wipe","clap"
11,"leg","dance","strut","skip","pace"
