"item","type","word1","word2","word3","word4"
3,"arm","fold","brush","lift","bind"
7,"arm","scrub","dig","nip","knock"
16,"leg","creep","glide","stumble","stomp"
5,"arm","clean","hack","stab","scratch"
12,"leg","stroll","walk","step","jump"
8,"arm","wipe","click","grab","clap"
9,"arm","toss","scrape","throw","whip"
13,"leg","hike","wade","tiptoe","tread"
15,"leg","crawl","slide","trot","sprint"
1,"arm","pat","braid","pull","peel"
2,"arm","chop","rub","switch","dunk"
18,"leg","leap","skate","slip","stray"
10,"leg","mount","stride","hop","limp"
11,"leg","pace","dance","strut","skip"
4,"arm","grip","seize","grasp","catch"
17,"leg","run","flee","jog","kick"
6,"arm","carve","wash","stir","bash"
14,"leg","wander","kneel","climb","stamp"
