"item","type","word1","word2","word3","word4"
6,"arm","bash","stir","carve","wash"
4,"arm","grasp","catch","seize","grip"
15,"leg","sprint","slide","trot","crawl"
10,"leg","mount","stride","hop","limp"
17,"leg","jog","flee","kick","run"
5,"arm","clean","scratch","stab","hack"
12,"leg","walk","stroll","step","jump"
7,"arm","knock","scrub","dig","nip"
2,"arm","chop","dunk","switch","rub"
13,"leg","hike","tiptoe","wade","tread"
9,"arm","toss","whip","scrape","throw"
14,"leg","kneel","wander","climb","stamp"
1,"arm","braid","pull","peel","pat"
3,"arm","bind","lift","brush","fold"
11,"leg","pace","strut","dance","skip"
16,"leg","stomp","creep","glide","stumble"
18,"leg","skate","leap","slip","stray"
8,"arm","clap","wipe","click","grab"
