"item","type","word1","word2","word3","word4"
5,"arm","scratch","stab","hack","clean"
6,"arm","stir","wash","carve","bash"
17,"leg","run","kick","flee","jog"
4,"arm","grasp","seize","grip","catch"
8,"arm","grab","wipe","click","clap"
18,"leg","skate","leap","slip","stray"
16,"leg","stumble","glide","creep","stomp"
2,"arm","chop","switch","rub","dunk"
13,"leg","tiptoe","tread","wade","hike"
14,"leg","climb","wander","stamp","kneel"
7,"arm","nip","knock","scrub","dig"
11,"leg","dance","pace","skip","strut"
12,"leg","stroll","walk","jump","step"
9,"arm","scrape","whip","toss","throw"
1,"arm","pat","pull","peel","braid"
10,"leg","hop","mount","stride","limp"
15,"leg","trot","slide","crawl","sprint"
3,"arm","fold","bind","lift","brush"
