"item","type","word1","word2","word3","word4"
4,"arm","grasp","seize","catch","grip"
10,"leg","mount","hop","stride","limp"
5,"arm","stab","hack","clean","scratch"
13,"leg","tiptoe","tread","wade","hike"
14,"leg","stamp","kneel","climb","wander"
7,"arm","knock","nip","scrub","dig"
11,"leg","dance","strut","pace","skip"
9,"arm","whip","throw","toss","scrape"
17,"leg","run","jog","flee","kick"
6,"arm","bash","carve","wash","stir"
1,"arm","pull","pat","peel","braid"
16,"leg","stomp","creep","glide","stumble"
15,"leg","crawl","sprint","trot","slide"
8,"arm","wipe","clap","grab","click"
2,"arm","rub","switch","chop","dunk"
12,"leg","jump","walk","stroll","step"
18,"leg","leap","slip","skate","stray"
3,"arm","lift","bind","brush","fold"
