"item","type","word1","word2","word3","word4"
12,"leg","jump","step","walk","stroll"
16,"leg","stumble","glide","stomp","creep"
18,"leg","stray","skate","leap","slip"
9,"arm","throw","whip","scrape","toss"
10,"leg","mount","hop","stride","limp"
7,"arm","dig","nip","scrub","knock"
2,"arm","dunk","rub","chop","switch"
13,"leg","tread","tiptoe","hike","wade"
1,"arm","pull","braid","peel","pat"
17,"leg","flee","kick","run","jog"
15,"leg","trot","sprint","crawl","slide"
6,"arm","wash","bash","stir","carve"
4,"arm","catch","grasp","seize","grip"
14,"leg","kneel","wander","stamp","climb"
3,"arm","fold","brush","bind","lift"
8,"arm","click","wipe","clap","grab"
11,"leg","dance","skip","strut","pace"
5,"arm","hack","stab","scratch","clean"
