"item","type","word1","word2","word3","word4"
15,"leg","slide","crawl","trot","sprint"
7,"arm","knock","scrub","dig","nip"
12,"leg","stroll","jump","walk","step"
9,"arm","whip","throw","scrape","toss"
2,"arm","dunk","chop","switch","rub"
10,"leg","hop","stride","mount","limp"
13,"leg","tiptoe","tread","hike","wade"
3,"arm","fold","lift","bind","brush"
16,"leg","stomp","stumble","creep","glide"
5,"arm","stab","hack","scratch","clean"
11,"leg","pace","skip","dance","strut"
6,"arm","wash","carve","bash","stir"
17,"leg","run","flee","jog","kick"
8,"arm","click","clap","wipe","grab"
1,"arm","pat","pull","peel","braid"
18,"leg","slip","leap","skate","stray"
14,"leg","climb","stamp","kneel","wander"
4,"arm","grip","grasp","catch","seize"
