"item","type","word1","word2","word3","word4"
18,"leg","stray","leap","slip","skate"
17,"leg","kick","jog","flee","run"
2,"arm","dunk","chop","switch","rub"
1,"arm","pull","peel","braid","pat"
7,"arm","scrub","nip","knock","dig"
12,"leg","jump","step","walk","stroll"
13,"leg","tread","tiptoe","hike","wade"
3,"arm","bind","brush","fold","lift"
6,"arm","wash","bash","stir","carve"
15,"leg","slide","sprint","crawl","trot"
5,"arm","hack","scratch","stab","clean"
10,"leg","stride","limp","hop","mount"
16,"leg","stumble","creep","glide","stomp"
14,"leg","wander","kneel","climb","stamp"
8,"arm","wipe","clap","click","grab"
11,"leg","skip","pace","dance","strut"
9,"arm","scrape","toss","whip","throw"
4,"arm","grip","seize","grasp","catch"
