"item","type","word1","word2","word3","word4"
9,"arm","toss","scrape","whip","throw"
6,"arm","stir","wash","bash","carve"
18,"leg","slip","stray","skate","leap"
8,"arm","click","grab","wipe","clap"
17,"leg","kick","run","flee","jog"
3,"arm","fold","lift","bind","brush"
12,"leg","step","walk","jump","stroll"
15,"leg","slide","sprint","crawl","trot"
14,"leg","climb","wander","kneel","stamp"
7,"arm","knock","nip","scrub","dig"
5,"arm","stab","clean","scratch","hack"
16,"leg","stumble","glide","creep","stomp"
11,"leg","skip","pace","strut","dance"
10,"leg","hop","limp","mount","stride"
1,"arm","braid","pat","peel","pull"
13,"leg","hike","tread","wade","tiptoe"
2,"arm","switch","chop","dunk","rub"
4,"arm","grip","grasp","seize","catch"
