"item","type","word1","word2","word3","word4"
10,"leg","hop","mount","limp","stride"
15,"leg","sprint","crawl","trot","slide"
4,"arm","grasp","seize","catch","grip"
18,"leg","leap","skate","stray","slip"
9,"arm","scrape","throw","whip","toss"
3,"arm","brush","lift","fold","bind"
13,"leg","hike","tread","wade","tiptoe"
1,"arm","braid","peel","pat","pull"
16,"leg","glide","creep","stomp","stumble"
5,"arm","stab","hack","clean","scratch"
7,"arm","dig","nip","scrub","knock"
17,"leg","run","jog","flee","kick"
8,"arm","click","grab","wipe","clap"
14,"leg","stamp","climb","wander","kneel"
6,"arm","wash","stir","carve","bash"
12,"leg","jump","stroll","step","walk"
2,"arm","dunk","switch","chop","rub"
11,"leg","pace","skip","strut","dance"
