"item","type","word1","word2","word3","word4"
1,"arm","peel","pat","braid","pull"
10,"leg","stride","limp","hop","mount"
4,"arm","catch","seize","grip","grasp"
9,"arm","scrape","toss","throw","whip"
6,"arm","wash","carve","stir","bash"
16,"leg","creep","stumble","stomp","glide"
5,"arm","clean","hack","stab","scratch"
11,"leg","pace","dance","skip","strut"
12,"leg","stroll","step","walk","jump"
15,"leg","slide","sprint","crawl","trot"
8,"arm","click","wipe","clap","grab"
3,"arm","brush","bind","lift","fold"
17,"leg","run","flee","jog","kick"
7,"arm","dig","nip","knock","scrub"
2,"arm","chop","dunk","switch","rub"
18,"leg","skate","slip","stray","leap"
13,"leg","wade","hike","tread","tiptoe"
14,"leg","kneel","climb","stamp","wander"
