"item","type","word1","word2","word3","word4"
13,"leg","wade","hike","tread","tiptoe"
8,"arm","grab","click","clap","wipe"
6,"arm","wash","bash","carve","stir"
3,"arm","bind","lift","fold","brush"
17,"leg","flee","kick","run","jog"
18,"leg","skate","stray","leap","slip"
1,"arm","braid","pull","peel","pat"
15,"leg","slide","sprint","trot","crawl"
7,"arm","dig","nip","knock","scrub"
10,"leg","limp","mount","stride","hop"
9,"arm","throw","toss","whip","scrape"
4,"arm","catch","grip","seize","grasp"
2,"arm","dunk","chop","switch","rub"
11,"leg","dance","pace","skip","strut"
14,"leg","climb","kneel","wander","stamp"
16,"leg","stomp","creep","glide","stumble"
5,"arm","hack","scratch","stab","clean"
12,"leg","walk","jump","step","stroll"
