"item","type","word1","word2","word3","word4"
1,"arm","braid","pull","pat","peel"
13,"leg","tiptoe","hike","tread","wade"
18,"leg","skate","stray","slip","leap"
4,"arm","seize","catch","grasp","grip"
9,"arm","scrape","toss","throw","whip"
7,"arm","dig","scrub","nip","knock"
17,"leg","jog","flee","run","kick"
12,"leg","step","jump","walk","stroll"
3,"arm","lift","brush","bind","fold"
2,"arm","chop","dunk","rub","switch"
5,"arm","stab","clean","hack","scratch"
16,"leg","stumble","glide","creep","stomp"
15,"leg","crawl","trot","slide","sprint"
8,"arm","wipe","click","clap","grab"
6,"arm","wash","carve","bash","stir"
10,"leg","hop","stride","mount","limp"
11,"leg","skip","strut","dance","pace"
14,"leg","wander","stamp","climb","kneel"
