"item","type","word1","word2","word3","word4"
11,"leg","skip","dance","pace","strut"
12,"leg","stroll","jump","walk","step"
1,"arm","pull","pat","braid","peel"
8,"arm","grab","clap","wipe","click"
10,"leg","mount","hop","limp","stride"
2,"arm","chop","dunk","switch","rub"
14,"leg","climb","stamp","kneel","wander"
7,"arm","knock","scrub","dig","nip"
6,"arm","stir","wash","bash","carve"
18,"leg","stray","skate","leap","slip"
4,"arm","grip","seize","catch","grasp"
5,"arm","hack","stab","scratch","clean"
3,"arm","fold","brush","lift","bind"
13,"leg","wade","tiptoe","tread","hike"
15,"leg","trot","slide","crawl","sprint"
17,"leg","flee","jog","kick","run"
9,"arm","toss","scrape","throw","whip"
16,"leg","creep","stomp","stumble","glide"
