"item","type","word1","word2","word3","word4"
14,"leg","stamp","kneel","wander","climb"
2,"arm","switch","chop","dunk","rub"
15,"leg","slide","trot","crawl","sprint"
6,"arm","carve","bash","wash","stir"
12,"leg","jump","step","walk","stroll"
5,"arm","clean","hack","scratch","stab"
3,"arm","fold","bind","lift","brush"
11,"leg","pace","dance","strut","skip"
9,"arm","toss","throw","whip","scrape"
8,"arm","wipe","click","grab","clap"
13,"leg","wade","tiptoe","tread","hike"
17,"leg","run","jog","kick","flee"
7,"arm","scrub","nip","dig","knock"
10,"leg","hop","mount","stride","limp"
16,"leg","stomp","glide","creep","stumble"
4,"arm","seize","catch","grasp","grip"
18,"leg","leap","skate","slip","stray"
1,"arm","pat","pull","braid","peel"
