"item","type","word1","word2","word3","word4"
4,"arm","catch","seize","grip","grasp"
10,"leg","mount","limp","stride","hop"
11,"leg","strut","pace","skip","dance"
5,"arm","stab","scratch","hack","clean"
9,"arm","toss","whip","scrape","throw"
12,"leg","walk","stroll","step","jump"
6,"arm","stir","bash","carve","wash"
7,"arm","scrub","knock","dig","nip"
18,"leg","leap","skate","stray","slip"
2,"arm","rub","switch","chop","dunk"
3,"arm","lift","fold","brush","bind"
17,"leg","run","jog","kick","flee"
15,"leg","crawl","sprint","slide","trot"
1,"arm","braid","pull","pat","peel"
14,"leg","climb","stamp","wander","kneel"
13,"leg","tread","hike","wade","tiptoe"
8,"arm","clap","wipe","grab","click"
16,"leg","stomp","glide","creep","stumble"
