"item","type","word1","word2","word3","word4"
12,"leg","step","walk","stroll","jump"
9,"arm","throw","toss","scrape","whip"
1,"arm","peel","pat","braid","pull"
18,"leg","slip","leap","skate","stray"
2,"arm","dunk","rub","chop","switch"
7,"arm","nip","scrub","dig","knock"
14,"leg","kneel","wander","stamp","climb"
17,"leg","kick","flee","jog","run"
8,"arm","clap","grab","click","wipe"
4,"arm","grasp","seize","grip","catch"
13,"leg","tread","hike","wade","tiptoe"
15,"leg","sprint","crawl","trot","slide"
6,"arm","carve","wash","stir","bash"
10,"leg","mount","stride","limp","hop"
5,"arm","stab","hack","clean","scratch"
16,"leg","glide","stomp","stumble","creep"
11,"leg","strut","dance","pace","skip"
3,"arm","bind","brush","lift","fold"
