"item","type","word1","word2","word3","word4"
10,"leg","limp","stride","hop","mount"
17,"leg","run","kick","flee","jog"
11,"leg","pace","skip","dance","strut"
3,"arm","brush","bind","fold","lift"
6,"arm","bash","stir","carve","wash"
2,"arm","rub","dunk","chop","switch"
16,"leg","glide","stomp","stumble","creep"
7,"arm","scrub","nip","knock","dig"
4,"arm","catch","seize","grip","grasp"
13,"leg","wade","hike","tiptoe","tread"
14,"leg","stamp","climb","kneel","wander"
12,"leg","walk","stroll","jump","step"
1,"arm","pat","pull","peel","braid"
15,"leg","crawl","slide","trot","sprint"
18,"leg","leap","slip","skate","stray"
5,"arm","stab","hack","scratch","clean"
9,"arm","scrape","whip","toss","throw"
8,"arm","wipe","click","grab","clap"
