"item","type","word1","word2","word3","word4"
5,"arm","stab","scratch","hack","clean"
9,"arm","scrape","throw","whip","toss"
12,"leg","step","stroll","jump","walk"
4,"arm","catch","grip","grasp","seize"
15,"leg","crawl","trot","sprint","slide"
7,"arm","scrub","knock","dig","nip"
13,"leg","tread","wade","tiptoe","hike"
10,"leg","mount","stride","hop","limp"
18,"leg","slip","stray","skate","leap"
8,"arm","wipe","click","grab","clap"
6,"arm","wash","carve","stir","bash"
1,"arm","pat","peel","braid","pull"
17,"leg","jog","kick","flee","run"
14,"leg","stamp","kneel","wander","climb"
3,"arm","fold","bind","brush","lift"
16,"leg","creep","stomp","glide","stumble"
2,"arm","chop","switch","dunk","rub"
11,"leg","strut","pace","dance","skip"
