"item","type","word1","word2","word3","word4"
7,"arm","scrub","dig","nip","knock"
11,"leg","dance","strut","skip","pace"
15,"leg","trot","sprint","crawl","slide"
4,"arm","grasp","seize","catch","grip"
16,"leg","creep","glide","stomp","stumble"
5,"arm","scratch","stab","hack","clean"
18,"leg","slip","skate","stray","leap"
6,"arm","stir","bash","wash","carve"
13,"leg","tiptoe","wade","tread","hike"
14,"leg","stamp","wander","climb","kneel"
3,"arm","lift","fold","bind","brush"
9,"arm","scrape","whip","toss","throw"
1,"arm","braid","peel","pat","pull"
10,"leg","limp","hop","stride","mount"
17,"leg","flee","kick","run","jog"
2,"arm","dunk","rub","chop","switch"
8,"arm","click","wipe","grab","clap"
12,"leg","walk","step","stroll","jump"
