"item","type","word1","word2","word3","word4"
3,"arm","brush","bind","lift","fold"
18,"leg","stray","leap","slip","skate"
9,"arm","toss","whip","throw","scrape"
15,"leg","trot","crawl","slide","sprint"
7,"arm","knock","nip","scrub","dig"
14,"leg","wander","stamp","climb","kneel"
12,"leg","walk","step","stroll","jump"
11,"leg","dance","skip","strut","pace"
1,"arm","pull","peel","braid","pat"
13,"leg","hike","wade","tiptoe","tread"
17,"leg","kick","run","flee","jog"
10,"leg","stride","mount","hop","limp"
8,"arm","click","wipe","clap","grab"
6,"arm","bash","wash","carve","stir"
16,"leg","creep","stomp","stumble","glide"
5,"arm","clean","scratch","hack","stab"
2,"arm","dunk","switch","rub","chop"
4,"arm","seize","grasp","catch","grip"
