"item","type","word1","word2","word3","word4"
5,"arm","clean","scratch","hack","stab"
11,"leg","dance","skip","pace","strut"
15,"leg","crawl","trot","sprint","slide"
17,"leg","kick","run","flee","jog"
4,"arm","seize","catch","grasp","grip"
16,"leg","glide","stomp","creep","stumble"
2,"arm","dunk","chop","rub","switch"
10,"leg","mount","stride","limp","hop"
8,"arm","clap","wipe","click","grab"
12,"leg","step","stroll","walk","jump"
7,"arm","knock","nip","scrub","dig"
1,"arm","pull","braid","pat","peel"
14,"leg","wander","climb","kneel","stamp"
3,"arm","brush","lift","fold","bind"
9,"arm","scrape","throw","whip","toss"
6,"arm","stir","bash","wash","carve"
18,"leg","stray","leap","skate","slip"
13,"leg","tiptoe","hike","wade","tread"
