"item","type","word1","word2","word3","word4"
1,"arm","pat","pull","peel","braid"
17,"leg","run","flee","jog","kick"
7,"arm","nip","dig","knock","scrub"
16,"leg","glide","creep","stomp","stumble"
8,"arm","wipe","click","grab","clap"
12,"leg","stroll","step","walk","jump"
13,"leg","hike","tiptoe","wade","tread"
6,"arm","wash","stir","carve","bash"
14,"leg","climb","wander","stamp","kneel"
18,"leg","skate","slip","stray","leap"
15,"leg","trot","slide","crawl","sprint"
3,"arm","fold","lift","bind","brush"
5,"arm","stab","clean","hack","scratch"
10,"leg","hop","stride","mount","limp"
4,"arm","seize","grasp","catch","grip"
11,"leg","dance","skip","pace","strut"
9,"arm","throw","whip","scrape","toss"
2,"arm","chop","dunk","switch","rub"
