"item","type","word1","word2","word3","word4"
12,"leg","step","stroll","walk","jump"
13,"leg","tread","hike","wade","tiptoe"
11,"leg","strut","skip","dance","pace"
5,"arm","stab","hack","clean","scratch"
14,"leg","kneel","climb","wander","stamp"
4,"arm","grip","seize","grasp","catch"
9,"arm","whip","throw","scrape","toss"
2,"arm","switch","chop","rub","dunk"
17,"leg","flee","kick","jog","run"
18,"leg","skate","leap","stray","slip"
3,"arm","fold","lift","brush","bind"
10,"leg","limp","hop","mount","stride"
8,"arm","clap","wipe","click","grab"
1,"arm","braid","peel","pull","pat"
6,"arm","stir","bash","carve","wash"
15,"leg","sprint","slide","crawl","trot"
16,"leg","stumble","glide","stomp","creep"
7,"arm","nip","scrub","knock","dig"
