"item","type","word1","word2","word3","word4"
15,"leg","slide","trot","crawl","sprint"
5,"arm","scratch","stab","hack","clean"
13,"leg","tread","hike","wade","tiptoe"
8,"arm","wipe","grab","click","clap"
6,"arm","carve","bash","stir","wash"
9,"arm","scrape","toss","throw","whip"
17,"leg","flee","run","kick","jog"
11,"leg","skip","pace","strut","dance"
1,"arm","pat","braid","pull","peel"
10,"leg","stride","mount","limp","hop"
14,"leg","stamp","climb","kneel","wander"
12,"leg","step","stroll","jump","walk"
3,"arm","bind","lift","brush","fold"
16,"leg","creep","stomp","stumble","glide"
18,"leg","stray","leap","slip","skate"
2,"arm","rub","dunk","chop","switch"
7,"arm","nip","dig","knock","scrub"
4,"arm","seize","catch","grasp","grip"
