"item","type","word1","word2","word3","word4"
16,"leg","glide","stomp","stumble","creep"
10,"leg","mount","hop","stride","limp"
6,"arm","stir","wash","carve","bash"
18,"leg","leap","slip","skate","stray"
2,"arm","rub","switch","chop","dunk"
15,"leg","sprint","crawl","slide","trot"
3,"arm","brush","bind","lift","fold"
11,"leg","dance","pace","skip","strut"
17,"leg","kick","run","flee","jog"
4,"arm","grasp","grip","seize","catch"
1,"arm","pat","peel","braid","pull"
14,"leg","climb","wander","kneel","stamp"
8,"arm","grab","clap","click","wipe"
9,"arm","throw","scrape","whip","toss"
5,"arm","hack","scratch","stab","clean"
12,"leg","jump","stroll","walk","step"
7,"arm","dig","nip","scrub","knock"
13,"leg","hike","wade","tiptoe","tread"
