"item","type","word1","word2","word3","word4"
9,"arm","throw","toss","scrape","whip"
7,"arm","dig","knock","nip","scrub"
10,"leg","limp","stride","hop","mount"
13,"leg","tiptoe","wade","tread","hike"
17,"leg","flee","run","kick","jog"
6,"arm","wash","stir","bash","carve"
12,"leg","walk","stroll","step","jump"
8,"arm","grab","click","clap","wipe"
2,"arm","switch","dunk","chop","rub"
11,"leg","skip","pace","dance","strut"
3,"arm","lift","brush","bind","fold"
4,"arm","seize","grasp","grip","catch"
1,"arm","pat","braid","pull","peel"
18,"leg","skate","slip","leap","stray"
5,"arm","clean","scratch","hack","stab"
15,"leg","crawl","sprint","slide","trot"
14,"leg","stamp","climb","wander","kneel"
16,"leg","stumble","creep","stomp","glide"
