"item","type","word1","word2","word3","word4"
5,"arm","clean","stab","scratch","hack"
2,"arm","chop","dunk","switch","rub"
16,"leg","creep","stumble","glide","stomp"
7,"arm","knock","dig","nip","scrub"
6,"arm","carve","bash","wash","stir"
15,"leg","sprint","slide","crawl","trot"
8,"arm","grab","clap","wipe","click"
9,"arm","scrape","toss","throw","whip"
4,"arm","grasp","grip","seize","catch"
11,"leg","pace","strut","skip","dance"
13,"leg","tiptoe","hike","wade","tread"
12,"leg","jump","step","stroll","walk"
3,"arm","fold","bind","brush","lift"
18,"leg","skate","slip","leap","stray"
10,"leg","limp","hop","mount","stride"
1,"arm","pat","braid","pull","peel"
17,"leg","flee","kick","jog","run"
14,"leg","stamp","wander","kneel","climb"
