"item","type","word1","word2","word3","word4"
11,"leg","dance","skip","pace","strut"
5,"arm","scratch","stab","clean","hack"
7,"arm","dig","scrub","nip","knock"
2,"arm","chop","rub","dunk","switch"
13,"leg","wade","hike","tread","tiptoe"
6,"arm","stir","bash","wash","carve"
16,"leg","stumble","stomp","creep","glide"
8,"arm","wipe","grab","click","clap"
4,"arm","catch","grip","seize","grasp"
12,"leg","stroll","walk","jump","step"
3,"arm","bind","lift","fold","brush"
18,"leg","slip","skate","stray","leap"
10,"leg","hop","mount","limp","stride"
9,"arm","scrape","whip","throw","toss"
1,"arm","peel","pat","braid","pull"
14,"leg","stamp","climb","kneel","wander"
17,"leg","flee","jog","kick","run"
15,"leg","slide","trot","crawl","sprint"
