"item","type","word1","word2","word3","word4"
11,"leg","pace","dance","skip","strut"
1,"arm","braid","pat","pull","peel"
5,"arm","clean","stab","hack","scratch"
9,"arm","whip","throw","scrape","toss"
16,"leg","stomp","glide","stumble","creep"
17,"leg","flee","kick","run","jog"
13,"leg","tread","tiptoe","hike","wade"
4,"arm","grasp","seize","grip","catch"
15,"leg","trot","slide","crawl","sprint"
14,"leg","climb","stamp","kneel","wander"
3,"arm","lift","fold","bind","brush"
2,"arm","dunk","switch","chop","rub"
18,"leg","slip","stray","leap","skate"
6,"arm","wash","stir","carve","bash"
7,"arm","nip","scrub","dig","knock"
8,"arm","wipe","grab","click","clap"
10,"leg","stride","hop","limp","mount"
12,"leg","walk","stroll","step","jump"
