"item","type","word1","word2","word3","word4"
15,"leg","crawl","slide","trot","sprint"
13,"leg","tread","wade","hike","tiptoe"
1,"arm","braid","pull","peel","pat"
7,"arm","nip","knock","dig","scrub"
3,"arm","brush","fold","lift","bind"
18,"leg","skate","stray","leap","slip"
16,"leg","glide","creep","stomp","stumble"
8,"arm","click","grab","clap","wipe"
6,"arm","bash","stir","wash","carve"
9,"arm","scrape","toss","throw","whip"
11,"leg","skip","pace","dance","strut"
14,"leg","stamp","kneel","climb","wander"
17,"leg","run","jog","kick","flee"
4,"arm","seize","grip","catch","grasp"
2,"arm","chop","rub","switch","dunk"
10,"leg","limp","mount","hop","stride"
5,"arm","clean","stab","hack","scratch"
12,"leg","step","jump","walk","stroll"
