"item","type","word1","word2","word3","word4"
4,"arm","grasp","grip","seize","catch"
13,"leg","wade","hike","tread","tiptoe"
2,"arm","rub","dunk","switch","chop"
6,"arm","stir","carve","wash","bash"
17,"leg","run","kick","jog","flee"
5,"arm","stab","hack","scratch","clean"
16,"leg","creep","glide","stumble","stomp"
9,"arm","whip","scrape","throw","toss"
7,"arm","knock","nip","dig","scrub"
18,"leg","stray","skate","leap","slip"
14,"leg","kneel","stamp","climb","wander"
10,"leg","stride","mount","limp","hop"
3,"arm","brush","lift","bind","fold"
12,"leg","step","walk","stroll","jump"
8,"arm","clap","click","wipe","grab"
15,"leg","trot","sprint","slide","crawl"
11,"leg","pace","dance","skip","strut"
1,"arm","braid","pat","peel","pull"
