"item","type","word1","word2","word3","word4"
16,"leg","glide","creep","stumble","stomp"
5,"arm","clean","scratch","hack","stab"
12,"leg","walk","jump","step","stroll"
11,"leg","skip","dance","pace","strut"
7,"arm","knock","scrub","nip","dig"
8,"arm","clap","click","wipe","grab"
14,"leg","wander","kneel","climb","stamp"
10,"leg","mount","hop","stride","limp"
6,"arm","stir","carve","wash","bash"
17,"leg","run","jog","flee","kick"
18,"leg","skate","leap","slip","stray"
15,"leg","sprint","crawl","slide","trot"
2,"arm","switch","chop","dunk","rub"
3,"arm","fold","bind","lift","brush"
9,"arm","throw","toss","scrape","whip"
13,"leg","tiptoe","hike","tread","wade"
1,"arm","pat","braid","pull","peel"
4,"arm","grasp","seize","grip","catch"
