"item","type","word1","word2","word3","word4"
14,"leg","climb","wander","kneel","stamp"
1,"arm","pat","pull","peel","braid"
16,"leg","stomp","stumble","glide","creep"
7,"arm","nip","knock","dig","scrub"
18,"leg","leap","skate","slip","stray"
4,"arm","grasp","grip","catch","seize"
10,"leg","hop","limp","mount","stride"
13,"leg","hike","wade","tread","tiptoe"
6,"arm","carve","wash","bash","stir"
17,"leg","flee","jog","kick","run"
9,"arm","scrape","toss","whip","throw"
15,"leg","slide","trot","crawl","sprint"
8,"arm","clap","grab","wipe","click"
11,"leg","strut","pace","skip","dance"
2,"arm","rub","chop","dunk","switch"
3,"arm","lift","bind","fold","brush"
12,"leg","step","walk","stroll","jump"
5,"arm","clean","hack","stab","scratch"
