"item","type","word1","word2","word3","word4"
11,"leg","pace","strut","skip","dance"
5,"arm","clean","scratch","hack","stab"
6,"arm","wash","bash","carve","stir"
15,"leg","trot","slide","crawl","sprint"
2,"arm","chop","rub","switch","dunk"
17,"leg","jog","run","kick","flee"
4,"arm","seize","grasp","catch","grip"
14,"leg","kneel","wander","climb","stamp"
12,"leg","step","walk","stroll","jump"
9,"arm","throw","toss","whip","scrape"
18,"leg","leap","stray","slip","skate"
3,"arm","lift","brush","fold","bind"
8,"arm","click","grab","clap","wipe"
16,"leg","stumble","stomp","creep","glide"
1,"arm","pull","pat","peel","braid"
13,"leg","hike","tiptoe","tread","wade"
10,"leg","hop","mount","stride","limp"
7,"arm","nip","dig","knock","scrub"
