"item","type","word1","word2","word3","word4"
13,"leg","tread","hike","tiptoe","wade"
9,"arm","whip","toss","scrape","throw"
11,"leg","skip","dance","strut","pace"
17,"leg","flee","run","jog","kick"
5,"arm","stab","hack","scratch","clean"
7,"arm","nip","scrub","dig","knock"
12,"leg","stroll","walk","step","jump"
8,"arm","grab","click","clap","wipe"
18,"leg","leap","skate","slip","stray"
15,"leg","slide","trot","crawl","sprint"
2,"arm","switch","rub","chop","dunk"
1,"arm","pat","braid","peel","pull"
10,"leg","stride","limp","mount","hop"
3,"arm","fold","brush","lift","bind"
6,"arm","bash","wash","carve","stir"
14,"leg","kneel","climb","stamp","wander"
16,"leg","glide","creep","stomp","stumble"
4,"arm","grip","seize","grasp","catch"
