"item","type","word1","word2","word3","word4"
16,"leg","stumble","creep","stomp","glide"
17,"leg","jog","run","kick","flee"
10,"leg","hop","mount","stride","limp"
7,"arm","knock","scrub","nip","dig"
13,"leg","tread","hike","wade","tiptoe"
1,"arm","peel","pat","braid","pull"
4,"arm","catch","grip","seize","grasp"
8,"arm","clap","wipe","click","grab"
18,"leg","stray","slip","skate","leap"
14,"leg","wander","kneel","climb","stamp"
12,"leg","walk","step","stroll","jump"
2,"arm","dunk","rub","switch","chop"
15,"leg","sprint","crawl","trot","slide"
9,"arm","scrape","toss","whip","throw"
6,"arm","wash","bash","carve","stir"
5,"arm","hack","stab","clean","scratch"
11,"leg","strut","dance","skip","pace"
3,"arm","brush","bind","fold","lift"
