"item","type","word1","word2","word3","word4"
9,"arm","scrape","whip","toss","throw"
12,"leg","jump","step","stroll","walk"
2,"arm","dunk","switch","chop","rub"
14,"leg","kneel","stamp","wander","climb"
4,"arm","grasp","catch","grip","seize"
18,"leg","slip","leap","skate","stray"
1,"arm","pat","braid","peel","pull"
15,"leg","crawl","slide","trot","sprint"
5,"arm","scratch","hack","stab","clean"
11,"leg","skip","dance","strut","pace"
8,"arm","grab","click","wipe","clap"
7,"arm","nip","scrub","dig","knock"
17,"leg","jog","flee","run","kick"
10,"leg","mount","limp","stride","hop"
3,"arm","bind","fold","lift","brush"
13,"leg","hike","tiptoe","tread","wade"
6,"arm","carve","stir","wash","bash"
16,"leg","stomp","stumble","glide","creep"
