"item","type","word1","word2","word3","word4"
2,"arm","chop","dunk","switch","rub"
15,"leg","trot","crawl","sprint","slide"
12,"leg","step","jump","walk","stroll"
7,"arm","dig","scrub","knock","nip"
4,"arm","catch","grip","grasp","seize"
14,"leg","stamp","wander","climb","kneel"
16,"leg","glide","stumble","stomp","creep"
17,"leg","jog","run","flee","kick"
6,"arm","stir","carve","wash","bash"
1,"arm","braid","peel","pat","pull"
5,"arm","clean","scratch","hack","stab"
18,"leg","leap","stray","skate","slip"
13,"leg","tread","hike","tiptoe","wade"
8,"arm","wipe","clap","click","grab"
11,"leg","dance","pace","skip","strut"
3,"arm","brush","fold","bind","lift"
9,"arm","whip","scrape","throw","toss"
10,"leg","stride","mount","limp","hop"
