"item","type","word1","word2","word3","word4"
18,"leg","slip","leap","stray","skate"
8,"arm","wipe","grab","click","clap"
13,"leg","tread","hike","wade","tiptoe"
17,"leg","jog","run","flee","kick"
6,"arm","wash","stir","bash","carve"
16,"leg","creep","glide","stumble","stomp"
2,"arm","switch","dunk","rub","chop"
4,"arm","grasp","seize","grip","catch"
11,"leg","strut","skip","pace","dance"
3,"arm","fold","lift","bind","brush"
15,"leg","trot","crawl","slide","sprint"
5,"arm","clean","hack","scratch","stab"
10,"leg","hop","stride","limp","mount"
12,"leg","step","jump","stroll","walk"
7,"arm","scrub","dig","nip","knock"
1,"arm","pull","braid","pat","peel"
14,"leg","climb","kneel","wander","stamp"
9,"arm","whip","toss","throw","scrape"
