"item","type","word1","word2","word3","word4"
10,"leg","limp","hop","stride","mount"
18,"leg","leap","skate","stray","slip"
6,"arm","stir","wash","carve","bash"
5,"arm","hack","stab","clean","scratch"
17,"leg","flee","run","jog","kick"
16,"leg","creep","glide","stomp","stumble"
3,"arm","lift","bind","brush","fold"
12,"leg","walk","stroll","jump","step"
8,"arm","clap","wipe","grab","click"
2,"arm","chop","rub","dunk","switch"
14,"leg","stamp","kneel","climb","wander"
15,"leg","sprint","trot","slide","crawl"
4,"arm","seize","catch","grasp","grip"
7,"arm","nip","dig","scrub","knock"
9,"arm","throw","scrape","whip","toss"
11,"leg","skip","dance","pace","strut"
13,"leg","hike","tiptoe","wade","tread"
1,"arm","pat","peel","pull","braid"
