"item","type","word1","word2","word3","word4"
3,"arm","lift","fold","brush","bind"
7,"arm","scrub","knock","nip","dig"
10,"leg","limp","stride","mount","hop"
15,"leg","slide","sprint","crawl","trot"
8,"arm","wipe","clap","click","grab"
18,"leg","stray","slip","leap","skate"
4,"arm","catch","grip","seize","grasp"
16,"leg","glide","stumble","stomp","creep"
17,"leg","jog","kick","run","flee"
1,"arm","peel","braid","pat","pull"
11,"leg","skip","dance","pace","strut"
13,"leg","hike","wade","tread","tiptoe"
12,"leg","stroll","jump","step","walk"
5,"arm","scratch","stab","hack","clean"
14,"leg","climb","wander","stamp","kneel"
2,"arm","dunk","switch","chop","rub"
9,"arm","scrape","whip","toss","throw"
6,"arm","bash","stir","carve","wash"
