"item","type","word1","word2","word3","word4"
10,"leg","stride","hop","limp","mount"
2,"arm","chop","rub","switch","dunk"
7,"arm","nip","knock","scrub","dig"
8,"arm","wipe","click","clap","grab"
17,"leg","flee","run","kick","jog"
18,"leg","leap","stray","skate","slip"
3,"arm","brush","lift","bind","fold"
6,"arm","stir","bash","wash","carve"
12,"leg","walk","step","jump","stroll"
16,"leg","glide","creep","stumble","stomp"
14,"leg","wander","climb","stamp","kneel"
5,"arm","clean","stab","scratch","hack"
4,"arm","grip","catch","grasp","seize"
11,"leg","strut","skip","dance","pace"
9,"arm","whip","toss","scrape","throw"
1,"arm","peel","pull","braid","pat"
13,"leg","tread","hike","wade","tiptoe"
15,"leg","trot","sprint","slide","crawl"
