"item","type","word1","word2","word3","word4"
1,"arm","pull","peel","pat","braid"
8,"arm","wipe","clap","grab","click"
9,"arm","toss","scrape","throw","whip"
14,"leg","stamp","kneel","climb","wander"
16,"leg","creep","stumble","stomp","glide"
13,"leg","wade","hike","tiptoe","tread"
4,"arm","seize","grip","grasp","catch"
18,"leg","slip","skate","stray","leap"
15,"leg","sprint","crawl","trot","slide"
17,"leg","flee","kick","run","jog"
6,"arm","carve","bash","wash","stir"
2,"arm","switch","chop","rub","dunk"
11,"leg","skip","strut","dance","pace"
12,"leg","jump","step","stroll","walk"
5,"arm","scratch","stab","clean","hack"
7,"arm","dig","scrub","nip","knock"
10,"leg","mount","limp","stride","hop"
3,"arm","bind","brush","fold","lift"
