"item","type","word1","word2","word3","word4"
3,"arm","fold","bind","lift","brush"
13,"leg","tread","tiptoe","hike","wade"
17,"leg","jog","flee","run","kick"
1,"arm","pull","pat","peel","braid"
7,"arm","scrub","knock","nip","dig"
14,"leg","stamp","climb","kneel","wander"
5,"arm","stab","hack","scratch","clean"
6,"arm","bash","wash","carve","stir"
4,"arm","seize","grasp","grip","catch"
10,"leg","mount","hop","limp","stride"
2,"arm","chop","switch","rub","dunk"
11,"leg","skip","strut","dance","pace"
16,"leg","glide","stomp","stumble","creep"
8,"arm","wipe","click","grab","clap"
15,"leg","sprint","slide","crawl","trot"
18,"leg","stray","skate","leap","slip"
12,"leg","stroll","walk","step","jump"
9,"arm","toss","scrape","whip","throw"
