"item","type","word1","word2","word3","word4"
1,"arm","peel","braid","pull","pat"
13,"leg","tiptoe","tread","wade","hike"
7,"arm","knock","nip","dig","scrub"
17,"leg","run","jog","flee","kick"
15,"leg","crawl","sprint","trot","slide"
5,"arm","clean","scratch","stab","hack"
9,"arm","scrape","toss","whip","throw"
14,"leg","wander","climb","kneel","stamp"
4,"arm","grasp","grip","catch","seize"
11,"leg","pace","dance","strut","skip"
3,"arm","brush","fold","bind","lift"
12,"leg","step","stroll","walk","jump"
18,"leg","skate","slip","stray","leap"
16,"leg","stumble","glide","stomp","creep"
8,"arm","clap","grab","click","wipe"
6,"arm","bash","carve","stir","wash"
10,"leg","limp","hop","stride","mount"
2,"arm","dunk","chop","switch","rub"
