"item","type","word1","word2","word3","word4"
12,"leg","jump","walk","step","stroll"
15,"leg","sprint","trot","slide","crawl"
1,"arm","peel","pat","pull","braid"
13,"leg","hike","tread","wade","tiptoe"
14,"leg","kneel","climb","stamp","wander"
6,"arm","bash","wash","stir","carve"
4,"arm","grasp","grip","catch","seize"
11,"leg","skip","dance","strut","pace"
2,"arm","dunk","chop","switch","rub"
10,"leg","hop","stride","mount","limp"
18,"leg","skate","slip","leap","stray"
17,"leg","flee","run","kick","jog"
8,"arm","wipe","clap","click","grab"
5,"arm","scratch","hack","stab","clean"
7,"arm","dig","knock","nip","scrub"
16,"leg","glide","stomp","stumble","creep"
3,"arm","brush","lift","fold","bind"
9,"arm","scrape","throw","toss","whip"
